Order ID,Customer,Amount,Activity,Timestamp,Order Status,Resource
SO-2026-0134,Wonka Brands,26346.47,Approve Order,2026-02-19T07:25:45Z,Approved,Order Desk
SO-2026-0139,Wonka Brands,6955.48,Receive Order,2026-02-19T08:40:47Z,Received,Luis Ortega
SO-2026-0140,Wayne Enterprises,32724.18,Receive Order,2026-02-19T11:09:27Z,Received,Nadia Rahman
SO-2026-0141,Vandelay Co,6844.84,Receive Order,2026-02-19T11:33:14Z,Received,Priya Nair
SO-2026-0142,Vandelay Co,38271.60,Receive Order,2026-02-19T11:46:10Z,Received,Priya Nair
SO-2026-0143,Wonka Brands,6508.09,Receive Order,2026-02-19T12:47:50Z,Received,Luis Ortega
SO-2026-0131,Vandelay Co,1246.08,Release Credit Hold,2026-02-19T12:59:19Z,Approved,Credit Desk
SO-2026-0139,Wonka Brands,43002.71,Run Credit Check,2026-02-19T13:03:47Z,Credit Check,Credit Desk
SO-2026-0144,Hooli Inc,19668.06,Receive Order,2026-02-19T13:49:19Z,Received,Tom Becker
SO-2026-0145,Soylent Foods,38094.06,Receive Order,2026-02-19T14:24:43Z,Received,Luis Ortega
SO-2026-0146,Soylent Foods,11765.12,Receive Order,2026-02-19T14:31:59Z,Received,Priya Nair
SO-2026-0143,Wonka Brands,22595.34,Run Credit Check,2026-02-19T14:49:50Z,Credit Check,Credit Desk
SO-2026-0147,Initech Ltd,4241.90,Receive Order,2026-02-19T14:50:17Z,Received,Tom Becker
SO-2026-0063,Vandelay Co,46635.21,Receive Payment,2026-02-19T14:53:07Z,Paid,Billing System
SO-2026-0142,Vandelay Co,34899.49,Approve Order,2026-02-19T15:52:10Z,Approved,Order Desk
SO-2026-0062,Hooli Inc,24659.70,Receive Payment,2026-02-19T18:10:31Z,Paid,Billing System
SO-2026-0082,Soylent Foods,32714.26,Receive Payment,2026-02-19T18:16:27Z,Paid,Billing System
SO-2026-0145,Soylent Foods,14511.43,Run Credit Check,2026-02-19T18:54:43Z,Credit Check,Credit Desk
SO-2026-0136,Vandelay Co,43122.92,Cancel Order,2026-02-19T19:06:42Z,Cancelled,Priya Nair
SO-2026-0119,Acme Retail,32416.64,Fulfil Order,2026-02-19T19:47:09Z,Fulfilled,Fulfilment Centre
SO-2026-0140,Wayne Enterprises,28269.39,Run Credit Check,2026-02-19T19:54:27Z,Credit Check,Credit Desk
SO-2026-0143,Wonka Brands,14119.47,Place On Credit Hold,2026-02-19T20:13:50Z,On Credit Hold,Credit Desk
SO-2026-0133,Stark Traders,2671.51,Invoice Customer,2026-02-19T20:22:39Z,Invoiced,Billing System
SO-2026-0144,Hooli Inc,33301.75,Run Credit Check,2026-02-19T20:28:19Z,Credit Check,Credit Desk
SO-2026-0147,Initech Ltd,19664.86,Approve Order,2026-02-19T20:58:17Z,Approved,Order Desk
SO-2026-0140,Wayne Enterprises,30972.25,Cancel Order,2026-02-19T21:51:27Z,Cancelled,Nadia Rahman
SO-2026-0134,Wonka Brands,11519.03,Fulfil Order,2026-02-19T21:54:45Z,Fulfilled,Fulfilment Centre
SO-2026-0146,Soylent Foods,3991.62,Run Credit Check,2026-02-19T22:03:59Z,Credit Check,Credit Desk
SO-2026-0141,Vandelay Co,2963.17,Approve Order,2026-02-19T22:21:14Z,Approved,Order Desk
SO-2026-0139,Wonka Brands,47875.57,Approve Order,2026-02-19T23:36:47Z,Approved,Order Desk
SO-2026-0120,Soylent Foods,16200.59,Raise Dispute,2026-02-20T01:18:58Z,Disputed,Nadia Rahman
SO-2026-0135,Initech Ltd,39672.86,Invoice Customer,2026-02-20T03:04:09Z,Invoiced,Billing System
SO-2026-0145,Soylent Foods,25083.98,Approve Order,2026-02-20T03:10:43Z,Approved,Order Desk
SO-2026-0144,Hooli Inc,19947.13,Approve Order,2026-02-20T04:15:19Z,Approved,Order Desk
SO-2026-0118,Initech Ltd,35209.45,Fulfil Order,2026-02-20T04:49:49Z,Fulfilled,Fulfilment Centre
SO-2026-0141,Vandelay Co,46145.82,Fulfil Order,2026-02-20T05:53:14Z,Fulfilled,Fulfilment Centre
SO-2026-0079,Acme Retail,12862.41,Receive Payment,2026-02-20T06:37:35Z,Paid,Billing System
SO-2026-0129,Hooli Inc,31198.99,Fulfil Order,2026-02-20T08:26:00Z,Fulfilled,Fulfilment Centre
SO-2026-0137,Hooli Inc,35417.99,Fulfil Order,2026-02-20T09:29:52Z,Fulfilled,Fulfilment Centre
SO-2026-0132,Globex Stores,39784.26,Fulfil Order,2026-02-20T10:16:19Z,Fulfilled,Fulfilment Centre
SO-2026-0119,Acme Retail,40042.66,Invoice Customer,2026-02-20T10:27:09Z,Invoiced,Billing System
SO-2026-0148,Soylent Foods,37538.07,Receive Order,2026-02-20T10:43:23Z,Received,Nadia Rahman
SO-2026-0131,Vandelay Co,22242.20,Fulfil Order,2026-02-20T11:21:19Z,Fulfilled,Fulfilment Centre
SO-2026-0149,Acme Retail,1356.23,Receive Order,2026-02-20T11:38:47Z,Received,Nadia Rahman
SO-2026-0147,Initech Ltd,30515.43,Fulfil Order,2026-02-20T13:18:17Z,Fulfilled,Fulfilment Centre
SO-2026-0148,Soylent Foods,37868.42,Run Credit Check,2026-02-20T13:20:23Z,Credit Check,Credit Desk
SO-2026-0150,Initech Ltd,44453.84,Receive Order,2026-02-20T13:53:02Z,Received,Nadia Rahman
SO-2026-0151,Stark Traders,37223.34,Receive Order,2026-02-20T15:32:49Z,Received,Priya Nair
SO-2026-0152,Globex Stores,4210.57,Receive Order,2026-02-20T15:37:28Z,Received,Tom Becker
SO-2026-0131,Vandelay Co,46392.68,Invoice Customer,2026-02-20T15:42:19Z,Invoiced,Billing System
SO-2026-0145,Soylent Foods,26365.34,Fulfil Order,2026-02-20T15:57:43Z,Fulfilled,Fulfilment Centre
SO-2026-0134,Wonka Brands,32595.11,Invoice Customer,2026-02-20T16:05:45Z,Invoiced,Billing System
SO-2026-0149,Acme Retail,4527.42,Run Credit Check,2026-02-20T16:19:47Z,Credit Check,Credit Desk
SO-2026-0126,Vandelay Co,9802.01,Receive Payment,2026-02-20T16:27:46Z,Paid,Billing System
SO-2026-0111,Umbrella Group,45842.03,Receive Payment,2026-02-20T16:40:18Z,Paid,Billing System
SO-2026-0151,Stark Traders,34444.75,Run Credit Check,2026-02-20T16:47:49Z,Credit Check,Credit Desk
SO-2026-0129,Hooli Inc,19919.06,Invoice Customer,2026-02-20T16:57:00Z,Invoiced,Billing System
SO-2026-0143,Wonka Brands,13957.40,Release Credit Hold,2026-02-20T17:03:50Z,Approved,Credit Desk
SO-2026-0150,Initech Ltd,38741.88,Run Credit Check,2026-02-20T17:27:02Z,Credit Check,Credit Desk
SO-2026-0139,Wonka Brands,24977.25,Fulfil Order,2026-02-20T17:44:47Z,Fulfilled,Fulfilment Centre
SO-2026-0149,Acme Retail,37096.54,Approve Order,2026-02-20T19:07:47Z,Approved,Order Desk
SO-2026-0148,Soylent Foods,27577.61,Approve Order,2026-02-20T19:58:23Z,Approved,Order Desk
SO-2026-0146,Soylent Foods,20885.37,Cancel Order,2026-02-20T20:17:59Z,Cancelled,Priya Nair
SO-2026-0141,Vandelay Co,41035.19,Invoice Customer,2026-02-20T20:21:14Z,Invoiced,Billing System
SO-2026-0070,Wayne Enterprises,14313.23,Receive Payment,2026-02-20T21:18:27Z,Paid,Billing System
SO-2026-0118,Initech Ltd,36014.89,Invoice Customer,2026-02-20T21:25:49Z,Invoiced,Billing System
SO-2026-0152,Globex Stores,17751.97,Run Credit Check,2026-02-20T22:09:28Z,Credit Check,Credit Desk
SO-2026-0057,Globex Stores,13331.54,Receive Payment,2026-02-20T22:34:52Z,Paid,Billing System
SO-2026-0142,Vandelay Co,11233.55,Fulfil Order,2026-02-20T22:58:10Z,Fulfilled,Fulfilment Centre
SO-2026-0093,Vandelay Co,40167.28,Receive Payment,2026-02-20T23:11:45Z,Paid,Billing System
SO-2026-0151,Stark Traders,30043.80,Approve Order,2026-02-21T00:29:49Z,Approved,Order Desk
SO-2026-0121,Umbrella Group,9773.58,Resolve Dispute,2026-02-21T01:11:35Z,Invoiced,Billing System
SO-2026-0139,Wonka Brands,26852.75,Invoice Customer,2026-02-21T02:07:47Z,Invoiced,Billing System
SO-2026-0145,Soylent Foods,16468.09,Invoice Customer,2026-02-21T02:20:43Z,Invoiced,Billing System
SO-2026-0142,Vandelay Co,31807.12,Invoice Customer,2026-02-21T03:58:10Z,Invoiced,Billing System
SO-2026-0143,Wonka Brands,7782.09,Fulfil Order,2026-02-21T04:41:50Z,Fulfilled,Fulfilment Centre
SO-2026-0152,Globex Stores,5779.23,Approve Order,2026-02-21T05:04:28Z,Approved,Order Desk
SO-2026-0150,Initech Ltd,16923.65,Approve Order,2026-02-21T05:25:02Z,Approved,Order Desk
SO-2026-0143,Wonka Brands,34323.06,Invoice Customer,2026-02-21T06:35:50Z,Invoiced,Billing System
SO-2026-0120,Soylent Foods,7743.41,Resolve Dispute,2026-02-21T07:02:58Z,Invoiced,Billing System
SO-2026-0137,Hooli Inc,19098.79,Invoice Customer,2026-02-21T08:06:52Z,Invoiced,Billing System
SO-2026-0147,Initech Ltd,42565.77,Invoice Customer,2026-02-21T09:44:17Z,Invoiced,Billing System
SO-2026-0132,Globex Stores,9212.65,Invoice Customer,2026-02-21T10:09:19Z,Invoiced,Billing System
SO-2026-0149,Acme Retail,45920.22,Fulfil Order,2026-02-21T12:44:47Z,Fulfilled,Fulfilment Centre
SO-2026-0144,Hooli Inc,32932.80,Fulfil Order,2026-02-21T15:06:19Z,Fulfilled,Fulfilment Centre
SO-2026-0148,Soylent Foods,32052.01,Fulfil Order,2026-02-21T16:11:23Z,Fulfilled,Fulfilment Centre
SO-2026-0148,Soylent Foods,19328.88,Invoice Customer,2026-02-21T20:23:23Z,Invoiced,Billing System
SO-2026-0077,Soylent Foods,24433.79,Receive Payment,2026-02-22T01:03:05Z,Paid,Billing System
SO-2026-0091,Stark Traders,7270.31,Receive Payment,2026-02-22T01:34:26Z,Paid,Billing System
SO-2026-0152,Globex Stores,7884.05,Fulfil Order,2026-02-22T01:56:28Z,Fulfilled,Fulfilment Centre
SO-2026-0144,Hooli Inc,40351.16,Invoice Customer,2026-02-22T02:04:19Z,Invoiced,Billing System
SO-2026-0151,Stark Traders,45614.27,Fulfil Order,2026-02-22T05:02:49Z,Fulfilled,Fulfilment Centre
SO-2026-0108,Umbrella Group,43045.67,Receive Payment,2026-02-22T05:37:55Z,Paid,Billing System
SO-2026-0149,Acme Retail,3026.05,Invoice Customer,2026-02-22T06:56:47Z,Invoiced,Billing System
SO-2026-0127,Wayne Enterprises,31667.40,Receive Payment,2026-02-22T07:57:31Z,Paid,Billing System
SO-2026-0152,Globex Stores,4977.63,Invoice Customer,2026-02-22T08:06:28Z,Invoiced,Billing System
SO-2026-0099,Initech Ltd,31847.90,Receive Payment,2026-02-22T08:52:32Z,Paid,Billing System
SO-2026-0116,Hooli Inc,27867.30,Receive Payment,2026-02-22T09:58:18Z,Paid,Billing System
SO-2026-0151,Stark Traders,33731.44,Invoice Customer,2026-02-22T10:40:49Z,Invoiced,Billing System
SO-2026-0128,Globex Stores,7012.25,Receive Payment,2026-02-22T11:35:46Z,Paid,Billing System
SO-2026-0090,Stark Traders,35964.55,Receive Payment,2026-02-22T14:12:03Z,Paid,Billing System
SO-2026-0124,Umbrella Group,25034.71,Receive Payment,2026-02-22T14:24:52Z,Paid,Billing System
SO-2026-0107,Stark Traders,25125.74,Receive Payment,2026-02-22T18:36:55Z,Paid,Billing System
SO-2026-0150,Initech Ltd,2311.64,Fulfil Order,2026-02-22T19:40:02Z,Fulfilled,Fulfilment Centre
SO-2026-0097,Umbrella Group,23883.73,Receive Payment,2026-02-22T21:30:25Z,Paid,Billing System
SO-2026-0150,Initech Ltd,29396.21,Invoice Customer,2026-02-23T01:11:02Z,Invoiced,Billing System
SO-2026-0147,Initech Ltd,15815.39,Receive Payment,2026-02-23T03:40:17Z,Paid,Billing System
SO-2026-0153,Wayne Enterprises,12918.04,Receive Order,2026-02-23T09:27:34Z,Received,Luis Ortega
SO-2026-0154,Acme Retail,2863.06,Receive Order,2026-02-23T10:02:57Z,Received,Luis Ortega
SO-2026-0155,Initech Ltd,20110.64,Receive Order,2026-02-23T10:26:17Z,Received,Priya Nair
SO-2026-0156,Acme Retail,18355.72,Receive Order,2026-02-23T10:49:38Z,Received,Tom Becker
SO-2026-0125,Acme Retail,26882.10,Receive Payment,2026-02-23T11:26:36Z,Paid,Billing System
SO-2026-0157,Acme Retail,31854.57,Receive Order,2026-02-23T11:55:54Z,Received,Luis Ortega
SO-2026-0158,Wonka Brands,33388.84,Receive Order,2026-02-23T12:10:47Z,Received,Priya Nair
SO-2026-0159,Globex Stores,29978.27,Receive Order,2026-02-23T12:31:55Z,Received,Luis Ortega
SO-2026-0160,Stark Traders,12151.77,Receive Order,2026-02-23T13:10:41Z,Received,Nadia Rahman
SO-2026-0161,Wonka Brands,16453.35,Receive Order,2026-02-23T13:55:00Z,Received,Luis Ortega
SO-2026-0162,Stark Traders,7658.12,Receive Order,2026-02-23T14:50:57Z,Received,Nadia Rahman
SO-2026-0163,Wonka Brands,19106.88,Receive Order,2026-02-23T15:45:26Z,Received,Nadia Rahman
SO-2026-0164,Initech Ltd,40316.75,Receive Order,2026-02-23T16:02:58Z,Received,Luis Ortega
SO-2026-0153,Wayne Enterprises,32401.62,Run Credit Check,2026-02-23T16:46:34Z,Credit Check,Credit Desk
SO-2026-0156,Acme Retail,39529.59,Run Credit Check,2026-02-23T16:52:38Z,Credit Check,Credit Desk
SO-2026-0154,Acme Retail,41327.08,Run Credit Check,2026-02-23T17:56:57Z,Credit Check,Credit Desk
SO-2026-0157,Acme Retail,28513.77,Run Credit Check,2026-02-23T17:57:54Z,Credit Check,Credit Desk
SO-2026-0160,Stark Traders,9263.77,Approve Order,2026-02-23T18:15:41Z,Approved,Order Desk
SO-2026-0156,Acme Retail,1099.44,Approve Order,2026-02-23T18:23:38Z,Approved,Order Desk
SO-2026-0074,Wayne Enterprises,29527.33,Receive Payment,2026-02-23T18:44:18Z,Paid,Billing System
SO-2026-0158,Wonka Brands,17047.71,Run Credit Check,2026-02-23T18:44:47Z,Credit Check,Credit Desk
SO-2026-0148,Soylent Foods,2367.02,Receive Payment,2026-02-23T19:25:23Z,Paid,Billing System
SO-2026-0110,Acme Retail,30992.01,Receive Payment,2026-02-23T19:36:23Z,Paid,Billing System
SO-2026-0159,Globex Stores,19280.67,Run Credit Check,2026-02-23T19:47:55Z,Credit Check,Credit Desk
SO-2026-0161,Wonka Brands,22003.82,Run Credit Check,2026-02-23T20:19:00Z,Credit Check,Credit Desk
SO-2026-0164,Initech Ltd,22560.00,Run Credit Check,2026-02-23T21:14:58Z,Credit Check,Credit Desk
SO-2026-0162,Stark Traders,47116.53,Run Credit Check,2026-02-23T21:59:57Z,Credit Check,Credit Desk
SO-2026-0155,Initech Ltd,38314.51,Approve Order,2026-02-23T22:24:17Z,Approved,Order Desk
SO-2026-0157,Acme Retail,29779.88,Approve Order,2026-02-23T22:43:54Z,Approved,Order Desk
SO-2026-0163,Wonka Brands,243.42,Run Credit Check,2026-02-23T23:22:26Z,Credit Check,Credit Desk
SO-2026-0114,Vandelay Co,31177.77,Receive Payment,2026-02-24T00:44:19Z,Paid,Billing System
SO-2026-0153,Wayne Enterprises,15429.99,Approve Order,2026-02-24T01:27:34Z,Approved,Order Desk
SO-2026-0164,Initech Ltd,26282.88,Approve Order,2026-02-24T01:36:58Z,Approved,Order Desk
SO-2026-0158,Wonka Brands,44071.82,Approve Order,2026-02-24T01:43:47Z,Approved,Order Desk
SO-2026-0096,Initech Ltd,19907.59,Receive Payment,2026-02-24T02:09:23Z,Paid,Billing System
SO-2026-0100,Stark Traders,7288.13,Receive Payment,2026-02-24T02:18:54Z,Paid,Billing System
SO-2026-0078,Wayne Enterprises,18365.95,Receive Payment,2026-02-24T02:25:21Z,Paid,Billing System
SO-2026-0159,Globex Stores,35072.97,Place On Credit Hold,2026-02-24T03:33:55Z,On Credit Hold,Credit Desk
SO-2026-0142,Vandelay Co,18006.93,Receive Payment,2026-02-24T04:59:10Z,Paid,Billing System
SO-2026-0154,Acme Retail,9125.82,Approve Order,2026-02-24T05:26:57Z,Approved,Order Desk
SO-2026-0163,Wonka Brands,16680.99,Approve Order,2026-02-24T05:59:26Z,Approved,Order Desk
SO-2026-0153,Wayne Enterprises,26955.54,Fulfil Order,2026-02-24T06:10:34Z,Fulfilled,Fulfilment Centre
SO-2026-0161,Wonka Brands,18859.70,Place On Credit Hold,2026-02-24T07:04:00Z,On Credit Hold,Credit Desk
SO-2026-0117,Wayne Enterprises,44990.70,Receive Payment,2026-02-24T07:52:51Z,Paid,Billing System
SO-2026-0094,Stark Traders,16560.32,Receive Payment,2026-02-24T08:58:46Z,Paid,Billing System
SO-2026-0164,Initech Ltd,45410.08,Fulfil Order,2026-02-24T09:57:58Z,Fulfilled,Fulfilment Centre
SO-2026-0165,Acme Retail,39273.25,Receive Order,2026-02-24T10:22:05Z,Received,Luis Ortega
SO-2026-0135,Initech Ltd,43781.38,Receive Payment,2026-02-24T11:11:09Z,Paid,Billing System
SO-2026-0166,Globex Stores,42954.43,Receive Order,2026-02-24T11:20:29Z,Received,Priya Nair
SO-2026-0167,Stark Traders,9364.48,Receive Order,2026-02-24T11:33:22Z,Received,Tom Becker
SO-2026-0168,Stark Traders,11623.81,Receive Order,2026-02-24T11:35:42Z,Received,Nadia Rahman
SO-2026-0169,Globex Stores,34181.27,Receive Order,2026-02-24T12:09:04Z,Received,Luis Ortega
SO-2026-0170,Soylent Foods,21168.42,Receive Order,2026-02-24T12:21:28Z,Received,Priya Nair
SO-2026-0115,Wayne Enterprises,1200.83,Receive Payment,2026-02-24T13:07:17Z,Paid,Billing System
SO-2026-0165,Acme Retail,2524.82,Run Credit Check,2026-02-24T13:25:05Z,Credit Check,Credit Desk
SO-2026-0102,Acme Retail,11726.95,Receive Payment,2026-02-24T14:19:13Z,Paid,Billing System
SO-2026-0171,Hooli Inc,12353.79,Receive Order,2026-02-24T14:58:24Z,Received,Priya Nair
SO-2026-0170,Soylent Foods,1773.49,Run Credit Check,2026-02-24T14:59:28Z,Credit Check,Credit Desk
SO-2026-0172,Wayne Enterprises,10628.89,Receive Order,2026-02-24T15:05:03Z,Received,Tom Becker
SO-2026-0173,Initech Ltd,45532.67,Receive Order,2026-02-24T15:44:39Z,Received,Tom Becker
SO-2026-0168,Stark Traders,14263.05,Run Credit Check,2026-02-24T15:48:42Z,Credit Check,Credit Desk
SO-2026-0164,Initech Ltd,9539.05,Invoice Customer,2026-02-24T16:13:58Z,Invoiced,Billing System
SO-2026-0174,Soylent Foods,14972.87,Receive Order,2026-02-24T16:16:37Z,Received,Tom Becker
SO-2026-0153,Wayne Enterprises,30529.95,Invoice Customer,2026-02-24T17:44:34Z,Invoiced,Billing System
SO-2026-0169,Globex Stores,37372.26,Approve Order,2026-02-24T18:01:04Z,Approved,Order Desk
SO-2026-0167,Stark Traders,38774.50,Ship Goods,2026-02-24T18:31:22Z,Fulfilled,Fulfilment Centre
SO-2026-0172,Wayne Enterprises,35200.64,Run Credit Check,2026-02-24T18:36:03Z,Credit Check,Credit Desk
SO-2026-0173,Initech Ltd,36409.36,Run Credit Check,2026-02-24T19:22:39Z,Credit Check,Credit Desk
SO-2026-0166,Globex Stores,31763.42,Run Credit Check,2026-02-24T19:31:29Z,Credit Check,Credit Desk
SO-2026-0171,Hooli Inc,42100.46,Run Credit Check,2026-02-24T19:40:24Z,Credit Check,Credit Desk
SO-2026-0167,Stark Traders,45763.53,Invoice Customer,2026-02-24T20:25:22Z,Invoiced,Billing System
SO-2026-0174,Soylent Foods,44535.91,Run Credit Check,2026-02-24T20:50:37Z,Credit Check,Credit Desk
SO-2026-0157,Acme Retail,16135.81,Fulfil Order,2026-02-24T21:55:54Z,Fulfilled,Fulfilment Centre
SO-2026-0162,Stark Traders,19611.10,Cancel Order,2026-02-24T22:02:57Z,Cancelled,Nadia Rahman
SO-2026-0172,Wayne Enterprises,20987.66,Approve Order,2026-02-24T23:09:03Z,Approved,Order Desk
SO-2026-0160,Stark Traders,45963.57,Fulfil Order,2026-02-25T00:58:41Z,Fulfilled,Fulfilment Centre
SO-2026-0159,Globex Stores,25594.49,Cancel Order,2026-02-25T01:07:55Z,Cancelled,Luis Ortega
SO-2026-0170,Soylent Foods,38174.12,Approve Order,2026-02-25T01:25:28Z,Approved,Order Desk
SO-2026-0154,Acme Retail,31024.89,Fulfil Order,2026-02-25T01:53:57Z,Fulfilled,Fulfilment Centre
SO-2026-0137,Hooli Inc,35305.69,Receive Payment,2026-02-25T02:37:52Z,Paid,Billing System
SO-2026-0087,Umbrella Group,24108.99,Receive Payment,2026-02-25T02:53:20Z,Paid,Billing System
SO-2026-0132,Globex Stores,10189.24,Receive Payment,2026-02-25T03:19:19Z,Paid,Billing System
SO-2026-0160,Stark Traders,22257.64,Invoice Customer,2026-02-25T03:37:41Z,Invoiced,Billing System
SO-2026-0171,Hooli Inc,1502.54,Cancel Order,2026-02-25T03:44:24Z,Cancelled,Priya Nair
SO-2026-0169,Globex Stores,8130.25,Fulfil Order,2026-02-25T03:45:04Z,Fulfilled,Fulfilment Centre
SO-2026-0173,Initech Ltd,26983.36,Approve Order,2026-02-25T03:46:39Z,Approved,Order Desk
SO-2026-0168,Stark Traders,24517.18,Approve Order,2026-02-25T04:08:42Z,Approved,Order Desk
SO-2026-0174,Soylent Foods,5855.54,Approve Order,2026-02-25T05:08:37Z,Approved,Order Desk
SO-2026-0166,Globex Stores,11193.23,Approve Order,2026-02-25T06:07:29Z,Approved,Order Desk
SO-2026-0155,Initech Ltd,9095.99,Fulfil Order,2026-02-25T07:10:17Z,Fulfilled,Fulfilment Centre
SO-2026-0165,Acme Retail,14973.20,Cancel Order,2026-02-25T07:30:05Z,Cancelled,Luis Ortega
SO-2026-0139,Wonka Brands,15707.86,Receive Payment,2026-02-25T07:56:47Z,Paid,Billing System
SO-2026-0173,Initech Ltd,32117.15,Fulfil Order,2026-02-25T10:52:39Z,Fulfilled,Fulfilment Centre
SO-2026-0156,Acme Retail,37878.65,Fulfil Order,2026-02-25T11:31:38Z,Fulfilled,Fulfilment Centre
SO-2026-0175,Umbrella Group,30930.47,Receive Order,2026-02-25T11:54:05Z,Received,Nadia Rahman
SO-2026-0163,Wonka Brands,20700.80,Fulfil Order,2026-02-25T12:27:26Z,Fulfilled,Fulfilment Centre
SO-2026-0176,Hooli Inc,13352.55,Receive Order,2026-02-25T12:45:29Z,Received,Luis Ortega
SO-2026-0177,Initech Ltd,23425.56,Receive Order,2026-02-25T13:28:05Z,Received,Nadia Rahman
SO-2026-0169,Globex Stores,43195.53,Invoice Customer,2026-02-25T13:31:04Z,Invoiced,Billing System
SO-2026-0172,Wayne Enterprises,6095.33,Fulfil Order,2026-02-25T13:49:03Z,Fulfilled,Fulfilment Centre
SO-2026-0178,Globex Stores,17955.08,Receive Order,2026-02-25T14:09:05Z,Received,Tom Becker
SO-2026-0176,Hooli Inc,21424.90,Run Credit Check,2026-02-25T15:17:29Z,Credit Check,Credit Desk
SO-2026-0178,Globex Stores,8284.53,Run Credit Check,2026-02-25T15:40:05Z,Credit Check,Credit Desk
SO-2026-0177,Initech Ltd,37434.15,Run Credit Check,2026-02-25T15:50:05Z,Credit Check,Credit Desk
SO-2026-0179,Acme Retail,14773.15,Receive Order,2026-02-25T16:03:52Z,Received,Priya Nair
SO-2026-0157,Acme Retail,1909.97,Invoice Customer,2026-02-25T16:23:54Z,Invoiced,Billing System
SO-2026-0176,Hooli Inc,14099.34,Place On Credit Hold,2026-02-25T17:08:29Z,On Credit Hold,Credit Desk
SO-2026-0154,Acme Retail,26896.95,Invoice Customer,2026-02-25T17:16:57Z,Invoiced,Billing System
SO-2026-0175,Umbrella Group,35494.83,Run Credit Check,2026-02-25T17:44:05Z,Credit Check,Credit Desk
SO-2026-0172,Wayne Enterprises,41407.99,Invoice Customer,2026-02-25T17:52:03Z,Invoiced,Billing System
SO-2026-0177,Initech Ltd,10778.49,Place On Credit Hold,2026-02-25T18:07:05Z,On Credit Hold,Credit Desk
SO-2026-0153,Wayne Enterprises,37789.99,Receive Payment,2026-02-25T18:09:34Z,Paid,Billing System
SO-2026-0166,Globex Stores,29533.93,Fulfil Order,2026-02-25T18:32:29Z,Fulfilled,Fulfilment Centre
SO-2026-0179,Acme Retail,27542.58,Approve Order,2026-02-25T18:59:52Z,Approved,Order Desk
SO-2026-0158,Wonka Brands,35190.77,Fulfil Order,2026-02-25T19:49:47Z,Fulfilled,Fulfilment Centre
SO-2026-0178,Globex Stores,2325.91,Place On Credit Hold,2026-02-25T20:53:05Z,On Credit Hold,Credit Desk
SO-2026-0166,Globex Stores,25679.36,Invoice Customer,2026-02-25T21:18:29Z,Invoiced,Billing System
SO-2026-0173,Initech Ltd,35609.14,Invoice Customer,2026-02-25T21:28:39Z,Invoiced,Billing System
SO-2026-0170,Soylent Foods,43604.17,Fulfil Order,2026-02-25T21:43:28Z,Fulfilled,Fulfilment Centre
SO-2026-0118,Initech Ltd,6264.62,Receive Payment,2026-02-25T21:51:49Z,Paid,Billing System
SO-2026-0155,Initech Ltd,33646.50,Invoice Customer,2026-02-25T21:59:17Z,Invoiced,Billing System
SO-2026-0177,Initech Ltd,34889.04,Release Credit Hold,2026-02-26T03:25:05Z,Approved,Credit Desk
SO-2026-0121,Umbrella Group,13218.59,Receive Payment,2026-02-26T04:48:35Z,Paid,Billing System
SO-2026-0161,Wonka Brands,12884.01,Ship Goods,2026-02-26T05:01:00Z,Fulfilled,Fulfilment Centre
SO-2026-0163,Wonka Brands,41361.53,Invoice Customer,2026-02-26T05:15:26Z,Invoiced,Billing System
SO-2026-0175,Umbrella Group,22784.25,Approve Order,2026-02-26T05:47:05Z,Approved,Order Desk
SO-2026-0156,Acme Retail,36992.20,Invoice Customer,2026-02-26T08:07:38Z,Invoiced,Billing System
SO-2026-0180,Umbrella Group,40877.33,Receive Order,2026-02-26T09:29:10Z,Received,Luis Ortega
SO-2026-0174,Soylent Foods,43513.78,Fulfil Order,2026-02-26T10:20:37Z,Fulfilled,Fulfilment Centre
SO-2026-0158,Wonka Brands,21929.32,Invoice Customer,2026-02-26T11:10:47Z,Invoiced,Billing System
SO-2026-0178,Globex Stores,29512.33,Release Credit Hold,2026-02-26T11:11:05Z,Approved,Credit Desk
SO-2026-0181,Globex Stores,23628.81,Receive Order,2026-02-26T12:14:14Z,Received,Luis Ortega
SO-2026-0182,Hooli Inc,4341.46,Receive Order,2026-02-26T13:24:55Z,Received,Tom Becker
SO-2026-0183,Wonka Brands,2674.75,Receive Order,2026-02-26T13:29:47Z,Received,Luis Ortega
SO-2026-0184,Wonka Brands,18704.77,Receive Order,2026-02-26T13:33:00Z,Received,Tom Becker
SO-2026-0182,Hooli Inc,31099.24,Run Credit Check,2026-02-26T14:26:55Z,Credit Check,Credit Desk
SO-2026-0185,Initech Ltd,5124.50,Receive Order,2026-02-26T14:28:57Z,Received,Nadia Rahman
SO-2026-0186,Wonka Brands,42920.39,Receive Order,2026-02-26T14:42:56Z,Received,Tom Becker
SO-2026-0180,Umbrella Group,4193.97,Run Credit Check,2026-02-26T14:47:10Z,Credit Check,Credit Desk
SO-2026-0187,Initech Ltd,39149.23,Receive Order,2026-02-26T14:52:01Z,Received,Tom Becker
SO-2026-0184,Wonka Brands,32783.66,Run Credit Check,2026-02-26T15:15:00Z,Credit Check,Credit Desk
SO-2026-0188,Vandelay Co,9212.73,Receive Order,2026-02-26T15:29:04Z,Received,Priya Nair
SO-2026-0185,Initech Ltd,14287.86,Approve Order,2026-02-26T15:55:57Z,Approved,Order Desk
